  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       398      4.294           4.298           5.285           4.719           7.418           2.937
       399      4.318           4.326           5.312           4.754           6.892           3.368
       400      4.376           4.380           5.375           4.807           7.452           3.314
       401      4.461           4.467           5.422           4.877           6.387           3.211
       402      4.551           4.563           5.489           4.953           6.792           3.153
       403      4.653           4.662           5.628           5.071           6.909           3.049
       404      4.837           4.844           5.776           5.235           7.148           3.048
       405      4.832           4.840           5.729           5.212           8.129           2.489
       406      4.708           4.714           5.637           5.097           7.778           2.708
       407      4.638           4.650           5.621           5.064           7.899           2.585
       408      4.767           4.776           5.748           5.192           7.826           3.163
       409      4.618           4.627           5.629           5.057           7.748           3.011
       410      4.736           4.742           5.725           5.162           8.995           3.171
       411      4.656           4.661           5.640           5.076           8.239           3.885
       412      4.665           4.670           5.604           5.061           7.813           2.933
       413      4.522           4.534           5.487           4.943           8.124           3.388
       414      4.583           4.594           5.545           4.998           8.238           2.545
       415      4.723           4.729           5.660           5.135           8.059           2.882
       416      4.929           4.939           5.827           5.321           9.149           2.416
       417      4.916           4.926           5.814           5.304           8.557           2.553
       418      4.888           4.900           5.794           5.280           8.654           2.919
       419      4.543           4.548           5.514           4.961           8.215           3.221
       420      4.794           4.801           5.711           5.182           8.309           3.019
       421      4.531           4.543           5.524           4.959           9.008           3.337
       422      4.565           4.588           5.511           4.975           9.312           3.155
       423      4.618           4.637           5.580           5.036           8.310           2.932
       424      4.553           4.570           5.526           4.977           8.625           3.450
       425      4.712           4.723           5.672           5.128           8.312           3.137
       426      4.609           4.619           5.590           5.036           8.752           3.362
       427      4.741           4.752           5.694           5.156           8.936           3.090
       428      4.616           4.631           5.554           5.024           8.925           3.080
       429      4.585           4.588           5.567           5.010           9.259           2.914
       430      4.521           4.532           5.464           4.931           8.856           3.027
       431      4.682           4.696           5.575           5.062           8.473           3.429
       432      4.902           4.907           5.830           5.308           8.522           3.657
       433      4.662           4.669           5.566           5.048           8.362           3.035
       434      4.549           4.557           5.470           4.943           8.354           3.266
       435      4.484           4.490           5.458           4.905           8.037           2.700
       436      4.624           4.625           5.574           5.024           8.186           3.263
       437      4.565           4.573           5.539           4.988           9.302           3.329
       438      4.593           4.605           5.528           4.999           7.845           2.288
       439      4.742           4.751           5.648           5.131           8.840           3.214
       440      4.570           4.581           5.528           4.983           8.111           3.033
       441      4.606           4.625           5.556           5.018           7.641           2.660
       442      4.708           4.732           5.629           5.106           9.706           3.306
       443      4.715           4.726           5.640           5.117           8.896           2.773
       444      4.634           4.644           5.530           5.020           8.614           2.958
       445      4.524           4.534           5.455           4.926           8.801           3.141
       446      4.631           4.637           5.588           5.044           9.053           2.972
       447      4.478           4.490           5.424           4.888           9.368           2.890
       448      4.738           4.742           5.708           5.159           9.713           3.428
       449      4.532           4.540           5.511           4.952           8.863           3.149
       450      4.433           4.439           5.470           4.881           8.697           2.845
       451      4.673           4.682           5.631           5.089           9.244           2.893
       452      4.499           4.511           5.460           4.917           9.601           2.913
       453      4.765           4.779           5.670           5.148           9.415           2.580
       454      4.499           4.512           5.480           4.920           9.455           2.232
       455      4.473           4.482           5.410           4.875           9.573           3.123
       456      4.452           4.469           5.389           4.857           8.818           1.787
       457      4.580           4.586           5.539           4.987           9.412           3.100
       458      4.355           4.368           5.289           4.758           8.477           3.116
       459      4.526           4.537           5.454           4.927           9.460           3.371
       460      4.366           4.371           5.329           4.782           8.738           3.163
       461      4.361           4.368           5.300           4.760           9.114           3.184
       462      4.455           4.471           5.400           4.863           9.591           3.310
       463      4.559           4.569           5.454           4.938           9.537           3.763
       464      4.581           4.589           5.478           4.969           9.728           3.462
       465      4.599           4.606           5.517           4.995           9.571           3.387
       466      4.455           4.472           5.387           4.864           8.537           3.083
       467      4.575           4.580           5.501           4.978           8.894           3.178
       468      4.511           4.520           5.449           4.920           9.217           3.138
       469      4.427           4.440           5.366           4.836           9.044           3.379
       470      4.432           4.442           5.372           4.841           8.958           3.037
       471      4.645           4.657           5.544           5.037           9.489           3.503
       472      4.550           4.565           5.497           4.970           9.434           2.578
       473      4.496           4.512           5.435           4.909           9.415           2.743
       474      4.478           4.489           5.420           4.889           9.739           3.380
       475      4.452           4.460           5.410           4.872           9.578           3.272
       476      4.610           4.622           5.558           5.032           9.543           2.952
       477      4.487           4.495           5.466           4.913           9.724           2.879
       478      4.459           4.475           5.477           4.917           9.361           3.048
       479      4.490           4.499           5.463           4.922           9.854           3.057
       480      4.560           4.570           5.509           4.980           9.267           3.212
       481      4.324           4.337           5.329           4.763           8.658           2.960
       482      4.521           4.527           5.486           4.941           9.371           2.952
       483      4.647           4.655           5.580           5.049           9.410           3.187
       484      4.506           4.509           5.478           4.925           9.194           3.198
       485      4.546           4.555           5.517           4.971           9.445           2.969
       486      4.734           4.739           5.701           5.157           9.655           3.051
       487      4.470           4.475           5.415           4.875           8.547           2.306
       488      4.909           4.920           5.811           5.292           8.965           2.187
       489      4.583           4.594           5.550           5.004           9.187           2.644
       490      4.628           4.638           5.634           5.076           9.277           2.922
       491      4.511           4.518           5.508           4.952           9.171           2.833
       492      4.832           4.844           5.785           5.249           9.672           3.177
       493      4.707           4.718           5.674           5.123           8.972           2.862
       494      4.538           4.546           5.532           4.972          10.101           3.673
       495      4.495           4.506           5.490           4.928           9.307           2.858
       496      4.458           4.461           5.478           4.913           9.312           2.985
       497      4.677           4.687           5.654           5.107          10.011           3.412
       498      4.485           4.489           5.501           4.929           9.471           2.886
       499      4.485           4.494           5.506           4.941           9.701           3.388
       500      4.435           4.450           5.453           4.891          10.463           3.094
       501      4.436           4.452           5.442           4.885          10.456           3.168
